,time,/Pкха,Pпха1,t1впг,/t1пг,t2кха,/t2пг,/t3пг,/t4пг,/t5пг,/t6пг,/t7пг,впг'',tвпг',tпха1
1970-01-01 00:26:46,38062.909,0.27,0.363,112.10700000000001,103.915,65.024,105.32,100.947,106.71700000000001,98.64399999999999,105.822,100.855,106.14,121.156,92.087
1970-01-01 00:26:49,38065.913,0.27,0.363,112.10700000000001,103.915,65.05,105.32,100.947,106.887,99.18299999999999,105.822,100.963,106.191,121.156,92.13799999999999
1970-01-01 00:26:52,38068.912000000004,0.27,0.363,112.15899999999999,104.023,65.05,105.428,100.839,106.887,99.07600000000001,105.93,100.801,106.191,121.208,92.13799999999999
1970-01-01 00:26:55,38071.912000000004,0.272,0.363,112.15899999999999,104.023,65.024,105.428,100.839,106.995,99.13,105.822,100.963,106.21700000000001,121.26,92.164
1970-01-01 00:26:58,38074.911,0.27,0.364,112.21,104.07700000000001,65.024,105.64399999999999,101.109,106.995,99.13,105.876,100.90899999999999,106.26799999999999,121.26,92.164
1970-01-01 00:27:01,38077.916,0.271,0.364,112.21,104.07700000000001,65.05,105.64399999999999,101.54,107.374,99.399,105.876,100.855,106.26799999999999,121.311,92.215
1970-01-01 00:27:04,38080.924,0.27,0.364,112.262,104.131,65.05,105.48200000000001,101.54,107.374,98.86,105.93,99.93799999999999,106.32,121.311,92.215
1970-01-01 00:27:07,38083.921,0.272,0.364,112.262,104.131,65.024,105.48200000000001,101.479,107.265,99.022,105.984,99.93799999999999,106.32,121.363,92.292
1970-01-01 00:27:10,38086.933,0.271,0.365,112.31299999999999,104.131,65.024,105.366,101.479,107.265,98.64399999999999,106.038,99.45299999999999,106.397,121.363,92.292
1970-01-01 00:27:13,38089.915,0.271,0.364,112.31299999999999,104.131,65.024,105.366,101.109,107.103,99.07600000000001,106.09200000000001,99.884,106.397,121.389,92.31700000000001
1970-01-01 00:27:16,38092.912000000004,0.273,0.365,112.365,104.301,65.024,105.59,101.109,107.103,99.345,105.984,100.046,106.42200000000001,121.389,92.31700000000001
1970-01-01 00:27:19,38095.912000000004,0.272,0.365,112.365,104.301,65.05,105.59,101.21700000000001,107.435,99.07600000000001,106.09200000000001,99.723,106.42200000000001,121.46600000000001,92.34299999999999
1970-01-01 00:27:22,38098.911,0.272,0.365,112.416,104.23899999999999,65.05,105.536,101.21700000000001,107.435,99.022,106.2,100.1,106.47399999999999,121.492,92.34299999999999
